"Agrupación","AverageShortestPathLength","BetweennessCentrality","Categoría","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Grupo Regional","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","ODS","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"INFORMES","2.7977099236641223","0.051758336801947094","Contratación Pública","0.35743519781718963","0.0","15","5","","false","226","226","13.0","0","15","","0","0.978598691384951","false","0","226","77772","0.13953488372093023"
"INFORMES","2.713740458015267","0.004496703952533275","Cultura y Educación","0.36849507735583686","0.0","6","5","","false","323","323","24.0","0","6","","0","0.9795983278807706","false","0","323","17860","0.22330097087378642"
"INFORMES","2.8969465648854964","0.008339778894640623","Rendición de Cuentas","0.3451910408432147","0.0","4","5","","false","435","435","42.25","0","4","","0","0.9774173027989822","false","0","435","46206","0.4796511627906977"
"INFORMES","2.8893129770992365","0.0056723401771926005","Rendición de Cuentas","0.34610303830911493","0.0","4","5","","false","424","424","42.25","0","4","","0","0.9775081788440567","false","0","424","14126","0.4796511627906977"
"INFORMES","2.881679389312977","0.007934821018474307","Rendición de Cuentas","0.3470198675496689","0.0","4","5","","false","421","421","42.5","0","4","","0","0.9775990548891312","false","0","421","35900","0.47701149425287354"
"INFORMES","2.7519083969465647","6.408341176880542E-4","Contratación Pública","0.3633841886269071","0.0","4","5","","false","416","416","39.5","0","4","","0","0.979143947655398","false","0","416","9364","0.3888888888888889"
"INFORMES","2.7748091603053435","6.988937616565154E-4","Contratación Pública","0.3603851444291609","0.0","4","5","","false","415","415","38.25","0","4","","0","0.9788713195201746","false","0","415","9356","0.3880208333333333"
"INFORMES","2.7595419847328246","6.718797854188322E-4","Contratación Pública","0.3623789764868603","0.0","4","5","","false","405","405","40.25","0","4","","0","0.9790530716103236","false","0","405","10104","0.39646464646464646"
"INFORMES","2.713740458015267","0.007189706739623767","Sector Sanitario","0.36849507735583686","0.0","9","5","","false","389","389","24.555555555555557","0","9","","0","0.9795983278807706","false","0","389","47584","0.24537037037037038"
"INFORMES","3.2709923664122136","0.0040963394313007885","Auditoría Medioambiental","0.3057176196032672","0.0","12","6","","false","379","379","23.416666666666668","0","12","","0","0.9729643765903307","false","0","379","25194","0.3736111111111111"
"INFORMES","2.7519083969465647","8.910960625417785E-4","Infraestructuras","0.3633841886269071","0.0","3","5","","false","368","368","42.666666666666664","0","3","","0","0.979143947655398","false","0","368","9132","0.4166666666666667"
"INFORMES","3.8206106870229006","5.884310079478195E-5","Economía y Finanzas","0.26173826173826176","0.0","2","7","","false","342","342","11.0","0","2","","0","0.9664213013449654","false","0","342","270","0.5555555555555556"
"INFORMES","2.7061068702290076","0.003002609711105037","Impuestos","0.3695345557122708","0.0","6","5","","false","334","334","28.666666666666668","0","6","","0","0.9796892039258451","false","0","334","16522","0.27946127946127947"
"INFORMES","2.881679389312977","0.005025501534764142","Rendición de Cuentas","0.3470198675496689","0.0","4","5","","false","440","440","42.25","0","4","","0","0.9775990548891312","false","0","440","7890","0.4796511627906977"
"INFORMES","2.8969465648854964","0.0038460063271430313","Rendición de Cuentas","0.3451910408432147","0.0","4","5","","false","433","433","42.5","0","4","","0","0.9774173027989822","false","0","433","43740","0.48255813953488375"
"INFORMES","2.767175572519084","0.0010451704431658848","Contratación Pública","0.36137931034482756","0.0","4","5","","false","427","427","38.75","0","4","","0","0.9789621955652491","false","0","427","10294","0.38917525773195877"
"INFORMES","3.8740458015267176","0.0011936696706869707","Sector Sanitario","0.258128078817734","0.0","2","6","","false","420","420","10.0","0","2","","0","0.9657851690294438","false","0","420","7284","0.5"
"INFORMES","2.622137404580153","0.006369241439929411","Infraestructuras","0.3813682678311499","0.0","14","5","","false","370","370","28.428571428571427","0","14","","0","0.9806888404216648","false","0","370","88980","0.2587601078167116"
"INFORMES","3.6374045801526718","0.001987632203615593","Sector Sanitario","0.27492130115424973","0.0","4","6","","false","366","366","8.25","0","4","","0","0.9686023264267538","false","0","366","10764","0.29"
"INFORMES","3.622137404580153","4.2009067050016643E-4","Sector de Asuntos Sociales","0.27608008429926234","0.0","3","6","","false","449","449","12.666666666666666","0","3","","0","0.9687840785169028","false","0","449","1046","0.40229885057471265"
"INFORMES","2.812977099236641","0.0017712764882373572","Auditoría Medioambiental","0.35549525101763907","0.0","4","5","","false","286","286","29.0","0","4","","0","0.9784169392948018","false","0","286","6678","0.3111111111111111"
"INFORMES","2.5229007633587788","0.01431428322687505","Auditoría Medioambiental","0.39636913767019666","0.0","19","5","","false","277","277","24.57894736842105","0","19","","0","0.9818702290076337","false","0","277","135500","0.21052631578947367"
"INFORMES","2.6374045801526718","0.015983055353367328","Auditoría Medioambiental","0.3791606367583213","0.0","15","5","","false","243","243","14.066666666666666","0","15","","0","0.9805070883315158","false","0","243","70020","0.13066666666666665"
"ODS","3.1526717557251906","0.0037737474371126794","","0.31719128329297824","0.0","8","5","","false","17","17","16.125","0","8","17. Alianzas para Lograr los Objetivos","0","0.9743729552889858","false","0","17","82944","0.34375"
"ODS","3.0076335877862594","0.010705906601055337","","0.33248730964467005","0.0","12","5","","false","7","7","14.25","0","12","7. Energía Asequible y no Contaminante","0","0.9760996001454016","false","0","7","150084","0.23660714285714285"
"INFORMES","2.5","0.019636154388029937","Energía","0.4","0.0","20","5","","false","237","237","26.15","0","20","","0","0.9821428571428571","false","0","237","286982","0.22657657657657657"
"INFORMES","3.377862595419847","0.0011486260525766174","Infraestructuras","0.296045197740113","0.0","12","6","","false","309","309","24.916666666666668","0","12","","0","0.9716921119592876","false","0","309","10850","0.4880952380952381"
"INFORMES","3.645038167938931","6.473127082178611E-4","Cultura y Educación","0.2743455497382199","0.0","3","6","","false","18","18","8.666666666666666","0","3","","0","0.9685114503816793","false","0","18","3680","0.3333333333333333"
"INFORMES","3.1946564885496183","0.005395431365721028","Sector de Asuntos Sociales","0.3130227001194743","0.0","18","6","","false","306","306","20.22222222222222","0","18","","0","0.973873137041076","false","0","306","119094","0.33723196881091616"
"INFORMES","2.7442748091603053","0.0037162531423568126","Impuestos","0.36439499304589706","0.0","6","5","","false","336","336","33.166666666666664","0","6","","0","0.9792348237004725","false","0","336","23440","0.3385964912280702"
"ODS","3.198473282442748","0.012845716574068699","","0.3126491646778043","0.0","13","6","","false","8","8","8.615384615384615","0","13","8. Trabajo Decente y Crecimiento Económico","0","0.9738276990185387","false","0","8","59108","0.20040485829959515"
"INFORMES","2.6603053435114505","0.015421737766127054","Economía y Finanzas","0.375896700143472","0.0","12","5","","false","329","329","20.75","0","12","","0","0.9802344601962922","false","0","329","83066","0.1975"
"INFORMES","3.3702290076335877","8.438164855948119E-4","Auditoría Medioambiental","0.2967157417893545","0.0","2","5","","false","423","423","24.0","0","2","","0","0.9717829880043621","false","0","423","8334","0.5227272727272727"
"INFORMES","2.8587786259541983","0.005920957899990205","Rendición de Cuentas","0.3497997329773031","0.0","5","5","","false","422","422","35.4","0","5","","0","0.9778716830243548","false","0","422","54546","0.39090909090909093"
"INFORMES","3.599236641221374","5.396210667816694E-5","Sector de Asuntos Sociales","0.27783669141039236","0.0","2","6","","false","410","410","25.0","0","2","","0","0.9690567066521264","false","0","410","618","0.6153846153846154"
"INFORMES","2.736641221374046","7.818305351597853E-4","Contratación Pública","0.36541143654114366","0.0","4","5","","false","409","409","40.5","0","4","","0","0.9793256997455471","false","0","409","10632","0.3910891089108911"
"ODS","3.068702290076336","0.006477409991368945","","0.32587064676616917","0.0","22","6","","false","12","12","7.318181818181818","0","22","12. Producción y Consumo Responsables","0","0.9753725917848056","false","0","12","26188","0.1541019955654102"
"ODS","3.030534351145038","0.011418495523013212","","0.32997481108312343","0.0","25","6","","false","2","2","7.84","0","25","2. Hambre Cero","0","0.9758269720101781","false","0","2","70372","0.15906976744186047"
"INFORMES","2.7595419847328246","7.016230738728161E-4","Contratación Pública","0.3623789764868603","0.0","4","5","","false","407","407","39.25","0","4","","0","0.9790530716103236","false","0","407","10070","0.3903061224489796"
"ODS","3.2748091603053435","0.0031451309306208463","","0.30536130536130535","0.0","10","6","","false","10","10","5.7","0","10","10. Reducción de las Desigualdades","0","0.9729189385677935","false","0","10","11594","0.17407407407407408"
"INFORMES","2.713740458015267","0.0024620222800736838","Control de Fronteras","0.36849507735583686","0.0","5","5","","false","367","367","31.0","0","5","","0","0.9795983278807706","false","0","367","16474","0.2912621359223301"
"INFORMES","3.33206106870229","0.002890115997503575","Sector de Asuntos Sociales","0.30011454753722794","0.0","13","6","","false","446","446","21.923076923076923","0","13","","0","0.9722373682297347","false","0","446","48168","0.41025641025641024"
"INFORMES","3.2786259541984735","0.0072082209361565425","Sector Sanitario","0.30500582072176946","0.0","11","6","","false","444","444","23.09090909090909","0","11","","0","0.9728735005452562","false","0","444","79102","0.3944805194805195"
"ODS","3.1603053435114505","0.0021056298643606377","","0.3164251207729468","0.0","10","5","","false","13","13","14.2","0","10","13. Acción por el Clima","0","0.9742820792439113","false","0","13","16520","0.33"
"ODS","2.946564885496183","0.036825753996558734","","0.33937823834196895","0.0","17","5","","false","3","3","11.176470588235293","0","17","3. Salud y Bienestar","0","0.9768266085059978","false","0","3","156326","0.17248255234297108"
"INFORMES","2.812977099236641","0.0017712764882373572","Auditoría Medioambiental","0.35549525101763907","0.0","4","5","","false","285","285","29.0","0","4","","0","0.9784169392948018","false","0","285","6678","0.3111111111111111"
"INFORMES","3.5839694656488548","3.86211731769952E-4","Cultura y Educación","0.2790202342917998","0.0","4","6","","false","270","270","10.75","0","4","","0","0.9692384587422757","false","0","270","1246","0.375"
"ODS","2.946564885496183","0.011213839326846503","","0.33937823834196895","0.0","15","5","","false","11","11","12.8","0","15","11. Ciudades y Comunidades Sostenibles","0","0.9768266085059978","false","0","11","65928","0.19344262295081968"
"ODS","3.3206106870229006","0.004202464433637986","","0.30114942528735633","0.0","11","6","","false","9","9","10.363636363636363","0","11","9. Industria, Innovación e Infraestructura","0","0.9723736822973463","false","0","9","23876","0.37454545454545457"
"INFORMES","2.7900763358778624","0.005660366477821327","Infraestructuras","0.35841313269493846","0.0","6","5","","false","244","244","21.833333333333332","0","6","","0","0.9786895674300256","false","0","244","16074","0.22401433691756273"
"INFORMES","3.286259541984733","0.001907707556474463","Cultura y Educación","0.3042973286875726","0.0","12","6","","false","240","240","23.333333333333332","0","12","","0","0.9727826245001817","false","0","240","46802","0.42138364779874216"
"INFORMES","3.1946564885496183","0.005395431365721028","Sector de Asuntos Sociales","0.3130227001194743","0.0","18","6","","false","238","238","20.22222222222222","0","18","","0","0.973873137041076","false","0","238","119094","0.33723196881091616"
"ODS","3.0610687022900764","0.0025654243137662033","","0.32668329177057354","0.0","8","5","","false","14","14","15.875","0","8","14. Vida Submarina","0","0.9754634678298801","false","0","14","16826","0.27045454545454545"
"ODS","2.9389312977099236","0.015562111168788584","","0.34025974025974026","0.0","16","5","","false","4","4","11.6875","0","16","4. Educación de Calidad","0","0.9769174845510723","false","0","4","71114","0.17520491803278687"
"INFORMES","2.4923664122137406","0.015593216671946014","Auditoría Medioambiental","0.4012251148545176","0.0","22","5","","false","364","364","23.045454545454547","0","22","","0","0.9822337331879316","false","0","364","158346","0.1933811802232855"
"ODS","3.2061068702290076","0.0011468232809235142","","0.3119047619047619","0.0","8","6","","false","15","15","16.125","0","8","15. Vida de Ecosistemas Terrestres","0","0.9737368229734642","false","0","15","5658","0.38782051282051283"
"ODS","3.0381679389312977","0.02366176074613795","","0.32914572864321606","0.0","19","6","","false","5","5","11.052631578947368","0","19","5. Igualdad de Género","0","0.9757360959651036","false","0","5","101202","0.20515574650912996"
"INFORMES","2.7290076335877864","0.0039590354150540975","Auditoría Medioambiental","0.3664335664335664","0.0","6","5","","false","250","250","24.833333333333332","0","6","","0","0.9794165757906216","false","0","250","17826","0.23597359735973597"
"INFORMES","2.812977099236641","0.0012701415897533393","Rendición de Cuentas","0.35549525101763907","0.0","4","5","","false","429","429","44.75","0","4","","0","0.9784169392948018","false","0","429","8158","0.49157303370786515"
"ODS","2.564885496183206","0.05889937877017241","","0.3898809523809524","0.0","40","5","","false","16","16","7.589743589743589","0","40","16. Paz, Justicia e Instituciones Sólidas","1","0.9813704107597238","false","0","16","352284","0.07574417919245506"
"ODS","2.404580152671756","0.09806146878178898","","0.41587301587301584","0.0","45","4","","false","6","6","7.568181818181818","0","45","6. Agua Limpia y Saneamiento","1","0.9832788077062886","false","0","6","455660","0.06568181818181819"
"ODS","1.9770992366412214","0.36352897620166197","","0.5057915057915058","0.0","85","4","","false","1","1","8.095238095238095","0","85","1. Fin de la Pobreza","1","0.9883678662304616","false","0","1","1622596","0.06116584564860427"
"INFORMES","2.8435114503816794","0.009065377675064377","Rendición de Cuentas","0.3516778523489933","0.0","9","5","","false","425","425","30.166666666666668","0","9","","3","0.9780534351145038","false","0","425","98140","0.32771535580524347"
"EFS","3.946564885496183","1.1552856595293539E-4","","0.25338491295938104","0.0","2","6","ASOSAI","false","Thailand","Thailand","10.5","0","2","","0","0.9649218466012359","false","0","Thailand","536","0.6333333333333333"
"EFS","3.4732824427480917","4.322343156969144E-4","","0.2879120879120879","0.0","2","7","OLACEFS","false","Greece","Greece","29.5","0","2","","0","0.9705561613958561","false","0","Greece","1670","0.5377358490566038"
"EFS","3.50381679389313","1.4739603816062716E-4","","0.28540305010893247","0.0","2","6","AFROSAI","false","Chad","Chad","19.0","0","2","","0","0.9701926572155579","false","0","Chad","2106","0.72"
"EFS","3.50381679389313","1.4739603816062716E-4","","0.28540305010893247","0.0","2","6","AFROSAI","false","Kenya","Kenya","19.0","0","2","","0","0.9701926572155579","false","0","Kenya","2106","0.72"
"EFS","3.50381679389313","1.4739603816062716E-4","","0.28540305010893247","0.0","2","6","AFROSAI","false","Zimbabue","Zimbabue","19.0","0","2","","0","0.9701926572155579","false","0","Zimbabue","2106","0.72"
"GR","3.530534351145038","0.02387887396221492","","0.28324324324324324","0.0","15","6","","false","ASOSAI","ASOSAI","4.466666666666667","0","15","","0","0.9698745910577972","false","0","ASOSAI","79572","0.11555555555555555"
"GR","4.614503816793893","9.192606117336413E-4","","0.21670802315963608","0.0","10","7","","false","PASAI","PASAI","2.7","0","10","","0","0.9569701926572155","false","0","PASAI","312","0.2833333333333333"
"GR","4.599236641221374","0.0027984342243711716","","0.2174273858921162","0.0","8","7","","false","CAROSAI","CAROSAI","2.125","0","8","","0","0.9571519447473645","false","0","CAROSAI","8440","0.225"
"EFS","3.4122137404580153","2.9967664800866227E-4","","0.2930648769574944","0.0","3","6","EUROSAI","false","Holanda","Holanda","17.0","0","3","","0","0.9712831697564522","false","0","Holanda","2382","0.4444444444444444"
"GR","3.3473282442748094","0.04230589595104892","","0.298745724059293","0.0","26","6","","false","AFROSAI","AFROSAI","4.391304347826087","0","26","","3","0.9720556161395857","false","0","AFROSAI","107320","0.08695652173913043"
"GR","2.4923664122137406","0.15043910378680486","","0.4012251148545176","0.0","68","6","","false","OLACEFS","OLACEFS","11.245283018867925","0","68","","13","0.9822337331879316","false","0","OLACEFS","892356","0.10245283018867925"
"GR","4.637404580152672","0.0013816359845150398","","0.21563786008230454","0.0","8","7","","false","ARABOSAI","ARABOSAI","2.2857142857142856","0","8","","1","0.956697564521992","false","0","ARABOSAI","610","0.16071428571428573"
"GR","3.187022900763359","0.037452843801620304","","0.3137724550898204","0.0","57","6","","false","EUROSAI","EUROSAI","7.387096774193548","0","57","","20","0.9739640130861505","false","0","EUROSAI","171070","0.12051125989044431"
"INFORMES","3.7595419847328246","8.176028686880613E-4","Auditoría Medioambiental","0.265989847715736","0.0","6","6","","false","233","233","5.833333333333333","0","6","","0","0.9671483097055616","false","0","233","9246","0.28431372549019607"
